tran_sequence_number,transaction_datetime_id
TXN20250101004531,DT_20250101_051503
TXN20250211004532,DT_20250211_035046
TXN20250205004533,DT_20250205_190407
TXN20250322004534,DT_20250322_152342
TXN20250228004535,DT_20250228_200741
TXN20250119004536,DT_20250119_191600
TXN20250227004537,DT_20250227_121737
TXN20250310004538,DT_20250310_083137
TXN20250304004539,DT_20250304_125050
TXN20250319004540,DT_20250319_214514
TXN20250317004541,DT_20250317_021025
TXN20250219004542,DT_20250219_060457
TXN20250313004543,DT_20250313_171858
TXN20250128004544,DT_20250128_065233
TXN20250110004545,DT_20250110_015807
TXN20250218004546,DT_20250218_195109
TXN20250206004547,DT_20250206_110301
TXN20250309004548,DT_20250309_164316
TXN20250313004549,DT_20250313_050832
TXN20250109004550,DT_20250109_024244
TXN20250121004551,DT_20250121_021432
TXN20250320004552,DT_20250320_154640
TXN20250303004553,DT_20250303_085052
TXN20250111004554,DT_20250111_094238
TXN20250314004555,DT_20250314_170313
TXN20250326004556,DT_20250326_173127
TXN20250122004557,DT_20250122_202852
TXN20250227004558,DT_20250227_032547
TXN20250118004559,DT_20250118_082804
TXN20250301004560,DT_20250301_011049
TXN20250325004561,DT_20250325_142327
TXN20250111004562,DT_20250111_104432
TXN20250326004563,DT_20250326_020715
TXN20250321004564,DT_20250321_083055
TXN20250221004565,DT_20250221_190159
TXN20250323004566,DT_20250323_000220
TXN20250221004567,DT_20250221_055429
TXN20250120004568,DT_20250120_173254
TXN20250307004569,DT_20250307_161813
TXN20250208004570,DT_20250208_123922
TXN20250329004571,DT_20250329_000808
TXN20250225004572,DT_20250225_021913
TXN20250213004573,DT_20250213_160107
TXN20250124004574,DT_20250124_173104
TXN20250112004575,DT_20250112_000206
TXN20250102004576,DT_20250102_054549
TXN20250320004577,DT_20250320_100357
TXN20250225004578,DT_20250225_152058
TXN20250208004579,DT_20250208_110147
TXN20250108004580,DT_20250108_180740
TXN20250213004581,DT_20250213_044122
TXN20250315004582,DT_20250315_043556
TXN20250217004583,DT_20250217_165728
TXN20250111004584,DT_20250111_052936
TXN20250114004585,DT_20250114_025317
TXN20250226004586,DT_20250226_154934
TXN20250303004587,DT_20250303_041812
TXN20250317004588,DT_20250317_094052
TXN20250316004589,DT_20250316_200334
TXN20250313004590,DT_20250313_130954
TXN20250216004591,DT_20250216_232108
TXN20250318004592,DT_20250318_012749
TXN20250327004593,DT_20250327_003011
TXN20250120004594,DT_20250120_094733
TXN20250307004595,DT_20250307_164333
TXN20250105004596,DT_20250105_155259
TXN20250318004597,DT_20250318_210542
TXN20250221004598,DT_20250221_104051
TXN20250204004599,DT_20250204_121734
TXN20250119004600,DT_20250119_075626
TXN20250127004601,DT_20250127_205011
TXN20250206004602,DT_20250206_064837
TXN20250322004603,DT_20250322_091139
TXN20250107004604,DT_20250107_104432
TXN20250202004605,DT_20250202_190546
TXN20250212004606,DT_20250212_175819
TXN20250222004607,DT_20250222_045448
TXN20250125004608,DT_20250125_091724
TXN20250108004609,DT_20250108_090704
TXN20250205004610,DT_20250205_040004
TXN20250320004611,DT_20250320_131100
TXN20250107004612,DT_20250107_233020
TXN20250205004613,DT_20250205_202419
TXN20250217004614,DT_20250217_201850
TXN20250226004615,DT_20250226_184012
TXN20250302004616,DT_20250302_073411
TXN20250213004617,DT_20250213_064914
TXN20250102004618,DT_20250102_062400
TXN20250113004619,DT_20250113_011352
TXN20250331004620,DT_20250331_201706
TXN20250103004621,DT_20250103_062954
TXN20250118004622,DT_20250118_105319
TXN20250222004623,DT_20250222_100529
TXN20250125004624,DT_20250125_132145
TXN20250223004625,DT_20250223_204217
TXN20250302004626,DT_20250302_225513
TXN20250303004627,DT_20250303_112750
TXN20250127004628,DT_20250127_142000
TXN20250119004629,DT_20250119_114200
TXN20250219004630,DT_20250219_103910
TXN20250122004631,DT_20250122_142026
TXN20250303004632,DT_20250303_093551
TXN20250217004633,DT_20250217_042253
TXN20250120004634,DT_20250120_174433
TXN20250104004635,DT_20250104_124959
TXN20250120004636,DT_20250120_064739
TXN20250110004637,DT_20250110_113711
TXN20250320004638,DT_20250320_091636
TXN20250305004639,DT_20250305_013804
TXN20250303004640,DT_20250303_204610
TXN20250308004641,DT_20250308_195009
TXN20250126004642,DT_20250126_223527
TXN20250207004643,DT_20250207_020600
TXN20250226004644,DT_20250226_144630
TXN20250226004645,DT_20250226_114319
TXN20250113004646,DT_20250113_212256
TXN20250319004647,DT_20250319_125816
TXN20250205004648,DT_20250205_150028
TXN20250127004649,DT_20250127_172421
TXN20250108004650,DT_20250108_181452
TXN20250125004651,DT_20250125_070557
TXN20250322004652,DT_20250322_162542
TXN20250303004653,DT_20250303_052439
TXN20250312004654,DT_20250312_083846
TXN20250104004655,DT_20250104_100919
TXN20250224004656,DT_20250224_113041
TXN20250115004657,DT_20250115_101700
TXN20250322004658,DT_20250322_102302
TXN20250219004659,DT_20250219_192814
TXN20250116004660,DT_20250116_150702
TXN20250113004661,DT_20250113_230549
TXN20250101004662,DT_20250101_114559
TXN20250224004663,DT_20250224_075327
TXN20250305004664,DT_20250305_014445
TXN20250317004665,DT_20250317_080216
TXN20250204004666,DT_20250204_104953
TXN20250117004667,DT_20250117_194922
TXN20250129004668,DT_20250129_153533
TXN20250108004669,DT_20250108_220350
TXN20250318004670,DT_20250318_143852
TXN20250311004671,DT_20250311_082042
TXN20250129004672,DT_20250129_000343
TXN20250306004673,DT_20250306_222038
TXN20250316004674,DT_20250316_162132
TXN20250112004675,DT_20250112_040718
TXN20250224004676,DT_20250224_110204
TXN20250206004677,DT_20250206_152026
TXN20250319004678,DT_20250319_104721
TXN20250208004679,DT_20250208_183429
TXN20250120004680,DT_20250120_094448
TXN20250127004681,DT_20250127_164212
TXN20250308004682,DT_20250308_133108
TXN20250220004683,DT_20250220_003037
TXN20250116004684,DT_20250116_024703
TXN20250107004685,DT_20250107_124042
TXN20250125004686,DT_20250125_001811
TXN20250117004687,DT_20250117_083806
TXN20250309004688,DT_20250309_122343
TXN20250207004689,DT_20250207_121603
TXN20250315004690,DT_20250315_160818
TXN20250119004691,DT_20250119_025751
TXN20250322004692,DT_20250322_161910
TXN20250329004693,DT_20250329_075617
TXN20250115004694,DT_20250115_222244
TXN20250124004695,DT_20250124_145135
TXN20250228004696,DT_20250228_205524
TXN20250318004697,DT_20250318_214702
TXN20250323004698,DT_20250323_172735
TXN20250318004699,DT_20250318_041015
TXN20250205004700,DT_20250205_071704
TXN20250218004701,DT_20250218_183738
TXN20250213004702,DT_20250213_203658
TXN20250322004703,DT_20250322_124321
TXN20250110004704,DT_20250110_221219
TXN20250119004705,DT_20250119_002644
TXN20250203004706,DT_20250203_101358
TXN20250309004707,DT_20250309_003507
TXN20250204004708,DT_20250204_025509
TXN20250228004709,DT_20250228_212740
TXN20250202004710,DT_20250202_080824
TXN20250324004711,DT_20250324_121238
TXN20250125004712,DT_20250125_150100
TXN20250107004713,DT_20250107_141517
TXN20250315004714,DT_20250315_074822
TXN20250323004715,DT_20250323_001920
TXN20250213004716,DT_20250213_111235
TXN20250323004717,DT_20250323_034914
TXN20250219004718,DT_20250219_013955
TXN20250203004719,DT_20250203_172611
TXN20250219004720,DT_20250219_211154
TXN20250107004721,DT_20250107_114220
TXN20250223004722,DT_20250223_220642
TXN20250206004723,DT_20250206_001533
TXN20250109004724,DT_20250109_052758
TXN20250219004725,DT_20250219_102510
TXN20250131004726,DT_20250131_183535
TXN20250310004727,DT_20250310_115055
TXN20250109004728,DT_20250109_205325
TXN20250105004729,DT_20250105_091323
TXN20250220004730,DT_20250220_110055
TXN20250315004731,DT_20250315_161953
TXN20250116004732,DT_20250116_041256
TXN20250325004733,DT_20250325_115043
TXN20250305004734,DT_20250305_005154
TXN20250316004735,DT_20250316_032503
TXN20250119004736,DT_20250119_225117
TXN20250109004737,DT_20250109_165018
TXN20250326004738,DT_20250326_180649
TXN20250108004739,DT_20250108_044428
TXN20250129004740,DT_20250129_045032
TXN20250315004741,DT_20250315_032151
TXN20250305004742,DT_20250305_112133
TXN20250309004743,DT_20250309_122356
TXN20250320004744,DT_20250320_174951
TXN20250222004745,DT_20250222_045246
TXN20250206004746,DT_20250206_084504
TXN20250109004747,DT_20250109_095825
TXN20250131004748,DT_20250131_203218
TXN20250202004749,DT_20250202_020522
TXN20250306004750,DT_20250306_055031
TXN20250303004751,DT_20250303_232117
TXN20250102004752,DT_20250102_034027
TXN20250122004753,DT_20250122_043807
TXN20250131004754,DT_20250131_095559
TXN20250124004755,DT_20250124_061316
TXN20250107004756,DT_20250107_091036
TXN20250325004757,DT_20250325_010308
TXN20250328004758,DT_20250328_125849
TXN20250205004759,DT_20250205_185812
TXN20250224004760,DT_20250224_200444
TXN20250306004761,DT_20250306_192632
TXN20250330004762,DT_20250330_002826
TXN20250303004763,DT_20250303_125541
TXN20250306004764,DT_20250306_131240
TXN20250216004765,DT_20250216_025127
TXN20250330004766,DT_20250330_020859
TXN20250320004767,DT_20250320_030704
TXN20250321004768,DT_20250321_151136
TXN20250329004769,DT_20250329_211454
TXN20250218004770,DT_20250218_073813
TXN20250303004771,DT_20250303_082503
TXN20250106004772,DT_20250106_055441
TXN20250106004773,DT_20250106_215023
TXN20250124004774,DT_20250124_033418
TXN20250207004775,DT_20250207_062448
TXN20250218004776,DT_20250218_230343
TXN20250124004777,DT_20250124_201828
TXN20250109004778,DT_20250109_103935
TXN20250315004779,DT_20250315_133731
TXN20250217004780,DT_20250217_163921
TXN20250222004781,DT_20250222_090030
TXN20250306004782,DT_20250306_122411
TXN20250221004783,DT_20250221_064614
TXN20250105004784,DT_20250105_055016
TXN20250318004785,DT_20250318_135342
TXN20250113004786,DT_20250113_183938
TXN20250315004787,DT_20250315_005917
TXN20250209004788,DT_20250209_105120
TXN20250217004789,DT_20250217_032835
TXN20250126004790,DT_20250126_021602
TXN20250326004791,DT_20250326_025759
TXN20250317004792,DT_20250317_034045
TXN20250111004793,DT_20250111_061304
TXN20250131004794,DT_20250131_034052
TXN20250313004795,DT_20250313_093647
TXN20250208004796,DT_20250208_093034
TXN20250107004797,DT_20250107_062101
TXN20250212004798,DT_20250212_070834
TXN20250204004799,DT_20250204_123941
TXN20250222004800,DT_20250222_110551
TXN20250220004801,DT_20250220_010251
TXN20250125004802,DT_20250125_090802
TXN20250213004803,DT_20250213_223816
TXN20250321004804,DT_20250321_035026
TXN20250127004805,DT_20250127_105413
TXN20250311004806,DT_20250311_154121
TXN20250108004807,DT_20250108_112207
TXN20250317004808,DT_20250317_072208
TXN20250103004809,DT_20250103_112823
TXN20250119004810,DT_20250119_110639
TXN20250329004811,DT_20250329_005411
TXN20250129004812,DT_20250129_072426
TXN20250307004813,DT_20250307_082429
TXN20250204004814,DT_20250204_082340
TXN20250330004815,DT_20250330_054258
TXN20250203004816,DT_20250203_140217
TXN20250328004817,DT_20250328_103650
TXN20250312004818,DT_20250312_232024
TXN20250329004819,DT_20250329_145310
TXN20250124004820,DT_20250124_184628
TXN20250107004821,DT_20250107_174056
TXN20250103004822,DT_20250103_024747
TXN20250102004823,DT_20250102_033104
TXN20250309004824,DT_20250309_132719
TXN20250226004825,DT_20250226_144120
TXN20250222004826,DT_20250222_110309
TXN20250119004827,DT_20250119_231625
TXN20250218004828,DT_20250218_213502
TXN20250320004829,DT_20250320_104120
TXN20250116004830,DT_20250116_163022
TXN20250113004831,DT_20250113_012706
TXN20250103004832,DT_20250103_223540
TXN20250326004833,DT_20250326_175542
TXN20250104004834,DT_20250104_091755
TXN20250221004835,DT_20250221_233326
TXN20250122004836,DT_20250122_022839
TXN20250327004837,DT_20250327_054702
TXN20250201004838,DT_20250201_005527
TXN20250118004839,DT_20250118_191634
TXN20250305004840,DT_20250305_173043
TXN20250127004841,DT_20250127_163224
TXN20250222004842,DT_20250222_074959
TXN20250207004843,DT_20250207_221628
TXN20250303004844,DT_20250303_235120
TXN20250331004845,DT_20250331_035248
TXN20250125004846,DT_20250125_113344
TXN20250121004847,DT_20250121_003330
TXN20250220004848,DT_20250220_043515
TXN20250313004849,DT_20250313_043241
TXN20250214004850,DT_20250214_060754
TXN20250210004851,DT_20250210_171358
TXN20250314004852,DT_20250314_053743
TXN20250215004853,DT_20250215_022936
TXN20250313004854,DT_20250313_002052
TXN20250129004855,DT_20250129_154646
TXN20250113004856,DT_20250113_071843
TXN20250131004857,DT_20250131_140735
TXN20250228004858,DT_20250228_184658
TXN20250309004859,DT_20250309_211804
TXN20250307004860,DT_20250307_225001
TXN20250216004861,DT_20250216_154921
TXN20250127004862,DT_20250127_122901
TXN20250223004863,DT_20250223_115740
TXN20250106004864,DT_20250106_084259
TXN20250327004865,DT_20250327_033756
TXN20250201004866,DT_20250201_130700
TXN20250305004867,DT_20250305_085135
TXN20250213004868,DT_20250213_171215
TXN20250217004869,DT_20250217_151238
TXN20250115004870,DT_20250115_062442
TXN20250301004871,DT_20250301_034734
TXN20250315004872,DT_20250315_154556
TXN20250128004873,DT_20250128_023634
TXN20250207004874,DT_20250207_230354
TXN20250308004875,DT_20250308_220316
TXN20250330004876,DT_20250330_172714
TXN20250321004877,DT_20250321_001748
TXN20250320004878,DT_20250320_113418
TXN20250204004879,DT_20250204_093336
TXN20250308004880,DT_20250308_220019
TXN20250221004881,DT_20250221_151903
TXN20250225004882,DT_20250225_154928
TXN20250304004883,DT_20250304_080811
TXN20250223004884,DT_20250223_155717
TXN20250308004885,DT_20250308_122939
TXN20250210004886,DT_20250210_184828
TXN20250202004887,DT_20250202_181201
TXN20250122004888,DT_20250122_084038
TXN20250301004889,DT_20250301_143945
TXN20250304004890,DT_20250304_190702
TXN20250117004891,DT_20250117_004714
TXN20250109004892,DT_20250109_025433
TXN20250218004893,DT_20250218_233502
TXN20250315004894,DT_20250315_020912
TXN20250325004895,DT_20250325_202040
TXN20250107004896,DT_20250107_180408
TXN20250312004897,DT_20250312_145050
TXN20250214004898,DT_20250214_223654
TXN20250109004899,DT_20250109_223428
TXN20250108004900,DT_20250108_122939
TXN20250122004901,DT_20250122_071325
TXN20250307004902,DT_20250307_173332
TXN20250225004903,DT_20250225_024322
TXN20250320004904,DT_20250320_032240
TXN20250111004905,DT_20250111_064155
TXN20250120004906,DT_20250120_214547
TXN20250107004907,DT_20250107_181459
TXN20250215004908,DT_20250215_074140
TXN20250220004909,DT_20250220_143930
TXN20250113004910,DT_20250113_004639
TXN20250103004911,DT_20250103_142351
TXN20250126004912,DT_20250126_145118
TXN20250301004913,DT_20250301_172538
TXN20250203004914,DT_20250203_172833
TXN20250116004915,DT_20250116_122558
TXN20250116004916,DT_20250116_064458
TXN20250202004917,DT_20250202_222154
TXN20250205004918,DT_20250205_182732
TXN20250312004919,DT_20250312_230543
TXN20250115004920,DT_20250115_220549
TXN20250120004921,DT_20250120_045911
TXN20250101004922,DT_20250101_061401
TXN20250324004923,DT_20250324_203817
TXN20250311004924,DT_20250311_145258
TXN20250127004925,DT_20250127_104549
TXN20250324004926,DT_20250324_041913
TXN20250227004927,DT_20250227_192903
TXN20250331004928,DT_20250331_075156
TXN20250105004929,DT_20250105_052124
TXN20250304004930,DT_20250304_080745
TXN20250102004931,DT_20250102_105852
TXN20250224004932,DT_20250224_025559
TXN20250129004933,DT_20250129_122304
TXN20250321004934,DT_20250321_052051
TXN20250106004935,DT_20250106_040318
TXN20250211004936,DT_20250211_125406
TXN20250301004937,DT_20250301_182944
TXN20250317004938,DT_20250317_173801
TXN20250317004939,DT_20250317_040828
TXN20250123004940,DT_20250123_195804
TXN20250118004941,DT_20250118_162415
TXN20250104004942,DT_20250104_050303
TXN20250311004943,DT_20250311_032303
TXN20250107004944,DT_20250107_222913
TXN20250216004945,DT_20250216_052647
TXN20250220004946,DT_20250220_014258
TXN20250117004947,DT_20250117_114906
TXN20250113004948,DT_20250113_133218
TXN20250107004949,DT_20250107_194837
TXN20250122004950,DT_20250122_152706
TXN20250205004951,DT_20250205_062642
TXN20250107004952,DT_20250107_225709
TXN20250125004953,DT_20250125_175727
TXN20250301004954,DT_20250301_033119
TXN20250122004955,DT_20250122_041017
TXN20250302004956,DT_20250302_082610
TXN20250125004957,DT_20250125_063623
TXN20250220004958,DT_20250220_143520
TXN20250212004959,DT_20250212_034559
TXN20250224004960,DT_20250224_160812
TXN20250226004961,DT_20250226_222358
TXN20250110004962,DT_20250110_234724
TXN20250128004963,DT_20250128_191917
TXN20250313004964,DT_20250313_183730
TXN20250205004965,DT_20250205_052032
TXN20250314004966,DT_20250314_120702
TXN20250314004967,DT_20250314_230230
TXN20250217004968,DT_20250217_132540
TXN20250210004969,DT_20250210_020803
TXN20250310004970,DT_20250310_094816
TXN20250210004971,DT_20250210_090820
TXN20250309004972,DT_20250309_124235
TXN20250203004973,DT_20250203_092124
TXN20250311004974,DT_20250311_154018
TXN20250203004975,DT_20250203_022744
TXN20250223004976,DT_20250223_223009
TXN20250321004977,DT_20250321_125714
TXN20250311004978,DT_20250311_231621
TXN20250215004979,DT_20250215_200036
TXN20250128004980,DT_20250128_105544
